track_id,track_name,artist_name,main_artist,canonical_title,release_date,popularity
7Dm2AsJjTOKYhDzPwejBOi,pressure,beanz,beanz,pressure,2020-09-25,5
7KgJl96xXEbMfIpBo7jcMa,death bed,dj challenge x,dj challenge x,death bed,2020-11-16,5
1EdRW0MZxDULigPDFh0fY0,bukan pho yang gatal gatal,dj imut,dj imut,bukan pho yang gatal gatal,2020-12-17,4
1MSTueQzn0h2XEG3W651fV,ocean love,kat nova,kat nova,ocean love,2020-08-13,4
1YDkISaWWoUw0wNM6khVxV,girls in the hood,dj challenge x,dj challenge x,girls in the hood,2020-11-10,4
1hctxDuRQAY6GaNZW6nr65,waiting,darwin,darwin,waiting,2020-04-03,4
2NeyJbL3ROKCjRkAjs77ya,ashes,stellar,stellar,ashes,2020-05-03,4
3SsOLOPZaaJwM1atQcSBmd,hatchback,dj challenge x,dj challenge x,hatchback,2020-11-10,4
3kbcsTZiugxA0Vj2SAr2zO,can't hold back,j!mmy,j!mmy,can t hold back,2020-09-25,4
48PjgwJ5lunBHc9XGrvxVm,kream,dj challenge x,dj challenge x,kream,2020-11-10,4
4OPtowSO6UmMvpjFbrW4MU,play date,dj challenge x,dj challenge x,play date,2020-11-10,4
4Rnc88EZy1SkFq8v96JwDK,juicy,dj challenge x,dj challenge x,juicy,2020-11-16,4
4S2BMM3Dke8bdWLHpSOPmo,blessings / celebration,màvcase,mavcase,blessings celebration,2020-10-30,4
4YzXkvRfIpibmdmzYhZJ0A,wet,dj challenge x,dj challenge x,wet,2020-11-16,4
7j0He3HOaCTWLG7IRQr33p,psycho! (remix) (feat. trippie redd),masn,masn,psycho,2020-04-14,4
0q7WQkXrqFjdNpsac39aaz,dancin' in mandela,highonclouds,highonclouds,dancin in mandela,2020-12-28,3
1LIEz5nxYCgHzYexYn7Q79,moral of the story,dj challenge x,dj challenge x,moral of the story,2020-11-16,3
1fH7nUtc9HeojEELaAhGzN,lets link,dj challenge x,dj challenge x,lets link,2020-11-16,3
1lRs4mEXiD8XdhILG5as6l,memories,dj challenge x,dj challenge x,memories,2020-11-16,3
3Zvsr95w4mkSd9ygepHhBD,hot girl,dj challenge x,dj challenge x,hot girl,2020-11-16,3
3gwoz4xZuye0agjYgrC2je,easy,troye sivan,troye sivan,easy,2020-07-15,3
3u765WXi1KoAwo22ZjLLOy,yummy,dj challenge x,dj challenge x,yummy,2020-11-16,3
4uA6qgaIavdymGSnqndPCi,blinding lights,dj challenge x,dj challenge x,blinding lights,2020-11-16,3
4yJiXq86uM56uIfIZgE440,me & ur ghost,blackbear,blackbear,me ur ghost,2020-01-16,3
5HS2kgWgV8qnpb2g4eSH61,more happy,dj challenge x,dj challenge x,more happy,2020-11-10,3
5NHrp7xuuBVlJYiaVaDCIV,be kind,dj challenge x,dj challenge x,be kind,2020-11-10,3
5s3ktQMlHyunU9YNfUzJtW,b.s.,dj challenge x,dj challenge x,b s,2020-11-16,3
6kYtziLBHJLNaHBpAmmT01,que me deje coja si no next,dj peligro,dj peligro,que me deje coja si no next,2020-09-02,3
6pbPXSeAHsNrQeCbS0D9FS,supalonely,dj challenge x,dj challenge x,supalonely,2020-11-16,3
6yu8i6khq5OIylfGHgaHiu,life's a mess,dj challenge x,dj challenge x,life s a mess,2020-11-10,3
0bhDj0o96JkP35EeCqvJtu,i could dance like michael jackson,dem rap bolz,dem rap bolz,i could dance like michael jackson,2020-04-28,2
0tYRkxJTr1qQdDwW7SSo2f,feelings,dj challenge x,dj challenge x,feelings,2020-11-16,2
1DOFe1unT2B2apCdCfK82C,heartless,dj challenge x,dj challenge x,heartless,2020-11-16,2
1eUqtvVtDQ9VZLPRJ4QHwF,bad to you,dj challenge x,dj challenge x,bad to you,2020-11-16,2
1uahhgoS8Wq8JrG0Sb6ynI,all dat,dj challenge x,dj challenge x,all dat,2020-11-16,2
20Ul2Qut2KcQmzUI2KCVI3,stupid love,dj challenge x,dj challenge x,stupid love,2020-11-16,2
27i47r2c0XfXWzOvJgtYs9,burnin' it down,dj challenge x,dj challenge x,burnin it down,2020-11-16,2
35ZAoTeRzzw05x72Da5tmK,rules,dj challenge x,dj challenge x,rules,2020-11-16,2
470BH6wknYwwjRogz6qpUK,the spanish cha cha,b free tmt,b free tmt,the spanish cha cha,2020-07-01,2
4ZbIzBmWYLvb0Chq8rFCJo,me vs me,dj challenge x,dj challenge x,me vs me,2020-11-10,2
5RPZRGYRIL9AIe1kctqw7x,mi pan su su sum,ev0lution,ev0lution,mi pan su su sum,2020-08-01,2
60xOb6vCdoAoburfA58DQv,shut up,dj challenge x,dj challenge x,shut up,2020-11-16,2
6UKFMChLwo4TSY1qXEAd5t,"oh no, oh no, oh no no no",qtpie,qtpie,oh no oh no oh no no no,2020-11-13,2
6WY8NKL4SbbDyUF6tZgg8b,el aguacate es potasio (la sicopata),hey santana,hey santana,el aguacate es potasio,2020-10-22,2
6gPeADraAKH7ner3ml6ItJ,rags2riches,dj challenge x,dj challenge x,rags2riches,2020-11-10,2
0efL46uAuNEfukXQYsbPlX,lmk,lil xxel,lil xxel,lmk,2020-03-06,1
1TlWsPVXvH4tf9MdiG40Y5,broadway,trilly trills,trilly trills,broadway,2020-05-05,1
1USBCzIHpMwvs64GECnMbO,tell me u luv me,dj challenge x,dj challenge x,tell me u luv me,2020-11-10,1
2ONMgtKjA0ZPkS6auIH1R9,back to the beat,dj tiktok,dj tiktok,back to the beat,2020-01-28,1
2UM09BKxJ3NM8qNxzNSdXV,coochie,yn jay,yn jay,coochie,2020-08-09,1
3BxkwYI4TONN2rNyITDGX5,viva la swing tik,danktiks,danktiks,viva la swing tik,2020-10-07,1
3SHtwMGiFNDsnnaDFMcQRs,look at her now,dj challenge x,dj challenge x,look at her now,2020-11-16,1
3hMgyGBkNb9Ah1rDzlELIK,dance dance dance,astrid s,astrid s,dance dance dance,2020-06-05,1
7hY1S4SKti3cGz0rGYmT5A,omae wa mou - tiny little adiantum remix,deadman 死人,deadman 死人,omae wa mou tiny little adiantum remix,2020-02-21,1
7nJWotqUUPhVaCAOov6qGp,never met!,cmten,cmten,never met,2020-05-01,1
7ocZgFan45sEbCu0FeUjr1,omae wa mou!,wight kid,wight kid,omae wa mou,2020-01-12,1
00IYe5F9dShyIAWnia5HHy,risk - main,kooly bros,kooly bros,risk main,2020-08-14,0
07zxQ17iKnQUkuvSe5R2L8,kamu adalah inspirasiku (remix),dj opus,dj opus,kamu adalah inspirasiku,2020-04-11,0
090m9blEUZcA1SCYvKLI3D,end of the world,jay hoodie,jay hoodie,end of the world,2020-06-20,0
0Gw2onW1TwNVpomPiP1Lj9,go,west monroe,west monroe,go,2020-10-27,0
0o5pvfYjkWStQbmnbYsTQw,aki tiban - live,early studios,early studios,aki tiban,2020-12-18,0
0tCngWirQaLP1Y6vFvWteF,vamos,salatiel,salatiel,vamos,2020-08-21,0
14CMKmze7Omy7KYy9JLbcY,lemon tree lofi hip hop,dj enjel,dj enjel,lemon tree lofi hip hop,2020-08-20,0
1BnCPdcc84ktaMpzaeG6j5,bukan cinta biasa,dj desa,dj desa,bukan cinta biasa,2020-07-29,0
1DQ7O3w4a2ZsyiL2bMoW9G,go go go who's next,jyxo,jyxo,go go go who s next,2020-06-04,0
1GnwCGMkVbs3c1EycBBzNa,aku suka body bapak yanto,dj tiktok,dj tiktok,aku suka body bapak yanto,2020-05-04,0
21wxmOuwVpHpjCCK5V7cWh,magandang dilag,vanfire,vanfire,magandang dilag,2020-11-11,0
22FkTDCDFlS1gb5ReJYBXw,tasty carrots,shou,shou,tasty carrots,2020-01-11,0
2BkbsVbjIham1QMptphYhK,kimi no toriko,dj tiktok,dj tiktok,kimi no toriko,2020-06-24,0
2DyOplSMNLCRmWxrcj1OOI,miss me,herman,herman,miss me,2020-07-17,0
2KVBzvl9gmSRe1Dk6UCvk9,blueberry faygo (special),torontomusicplug,torontomusicplug,blueberry faygo,2020-01-23,0
2Ka3rGaf1fyXRxk5DxJlgj,m to the b,millie b,millie b,m to the b,2020-08-28,0
2e9vY6wc4eJr7ko2O6Ey1j,lay low,drew,drew,lay low,2020-10-01,0
2jsPp3Yx8fdEJykA32uplT,kau tak pernah berfikir (remix),dj opus,dj opus,kau tak pernah berfikir,2020-04-10,0
2n0vHNx05rdQaTrs2R6Ty7,sexy,joeville,joeville,sexy,2020-02-05,0
2oqAlu9bKUxFJfiFYeKPP1,mi pan ñam ñam ñam,mi pan ñam ñam,mi pan nam nam,mi pan nam nam nam,2020-07-22,0
2skQuxgkWDMbZzQZ26h00u,dj hareudang hareudang,roji,roji,dj hareudang hareudang,2020-04-15,0
2xO7yNLCnJsycIsxLfkXbz,weirdo,more fatter,more fatter,weirdo,2020-07-31,0
2zy21v7RbGC8KpSrZCze5t,baila,karl wine,karl wine,baila,2020-07-31,0
36tfctps1ex8N4hclokqFO,kau meninggalkanku tanpa perasaan,dj tiktok,dj tiktok,kau meninggalkanku tanpa perasaan,2020-03-13,0
3KMwf44uy6UkmXzJd6lPsG,all about cake,nodis,nodis,all about cake,2020-07-11,0
3RcfqwQOVq7bxNklR9910v,sauce,jean juan,jean juan,sauce,2020-05-15,0
3bYLZQYul37wREdPWyqa9r,panalangin,nik makino,nik makino,panalangin,2020-03-25,0
3fVXV3N4AKGyzhH4GVdcRf,running in my head,lizot,lizot,running in my head,2020-08-28,0
3gGP6h6FGBtcIT3SNqIpHl,torang pasukan damai batuda'a,dj haning,dj haning,torang pasukan damai batuda a,2020-07-10,0
3ysZ8M08aeyqOhi4FYCbiJ,kiri kanan santuy,dj haning,dj haning,kiri kanan santuy,2020-04-20,0
41jdFWVieCzFjGuRU3pmmT,hot girl bummer (remix) [feat. remix kingz],dj quarantine,dj quarantine,hot girl bummer,2020-04-09,0
4RWkZ9uVaeZXWxg6qsR63C,say so (edm remix) [tiktok dance] [feat. remix kingz],dj quarantine,dj quarantine,say so,2020-04-09,0
4p8bTUrYXZMTP8QnOyUMGR,tampa curhat beat / baila - tik tok remix,eduardo luzquiños,eduardo luzquinos,tampa curhat beat baila tik tok remix,2020-09-22,0
4syQYxmbSes5Zx6TdNBpNE,energy waves,whatever we are,whatever we are,energy waves,2020-10-14,0
4uWrBuy9VxdwvWk2U4umaz,c'est la vie,dj desa,dj desa,c est la vie,2020-07-31,0
526Ww8FQ0gKcFGqDyOvdSW,bagaikan langit di sore hari,dj tiktok,dj tiktok,bagaikan langit di sore hari,2020-01-29,0
52Kv0boNf7pg9z7UR5Ukwd,tiban tititi tiban,dj tiktok,dj tiktok,tiban tititi tiban,2020-06-15,0
5KglajBRaDVCtzJnLFc1Zr,rich bitch,bankrol hayden,bankrol hayden,rich bitch,2020-05-08,0
5mMyuYMNDyOx9eRfKkEwyV,corona virus,lil nix,lil nix,corona virus,2020-02-02,0
5n0RY0Rmjbi7X4JBzsnF81,sa mau koi ko mau dia,xb gang,xb gang,sa mau koi ko mau dia,2020-05-24,0
5sCDwLfofw9RgoM6fMvd0l,someone you loved (remix) [feat. remix kingz],dj quarantine,dj quarantine,someone you loved,2020-04-09,0
5vESh0QkUlcbQrYaOr17Ki,biarlah semua berlalu remix,dj opus,dj opus,biarlah semua berlalu remix,2020-04-25,0
6ET5me4cPd1WG67FGs8dQj,blueberry faygo,xanity,xanity,blueberry faygo,2020-01-20,0
6GyNzLfyPlqOanu8S31vaH,hate me!,masn,masn,hate me,2020-07-10,0
6kB2GI8iyDTNmFYff797XB,getting my dough,azide,azide,getting my dough,2020-02-01,0
6ltE4HbQrlPAKr0PlccKpf,stupid love (feat. remix kingz),dj quarantine,dj quarantine,stupid love,2020-04-09,0
6mQlQMnduTOBlXQ9jHhdCP,facts,4lilpat3,4lilpat3,facts,2020-10-17,0
6qaUOmXiKwWxtEcKUeYd7g,semua berlalu,dj sephora,dj sephora,semua berlalu,2020-03-28,0
6t3sBdc5SbMlk5AyGvMei2,3 vets,the future kingz,the future kingz,3 vets,2020-01-08,0
6wM09fcNmH2Rys2BHE1cpY,smells like teen spirit,r3hab,r3hab,smells like teen spirit,2020-08-12,0
7Ljz4NLnikdRPNMSFJ0f1f,whiskey / whisky cola - remix,eduardo luzquiños,eduardo luzquinos,whiskey whisky cola remix,2020-11-27,0
7bYSSUkbTwGgXHcETMe2TH,all night,febri hands,febri hands,all night,2020-04-11,0
7oQqbE69h5VEU25RZHIZ5p,you know i'll go get,dj haning,dj haning,you know i ll go get,2020-02-09,0
