track_id,track_name,artist_name,main_artist,canonical_title,track_genre,popularity
2GYHyAoLWpkxLVa4oYTVko,alors on danse - radio edit,stromae,stromae,alors on danse,house,78
2M9ro2krNb7nr7HSprkEgo,fast car,tracy chapman,tracy chapman,fast car,folk,78
2MLHyLy5z5l5YRp7momlgw,island in the sun,weezer,weezer,island in the sun,alt-rock,78
2N2yrmodOnVF10mKvItC9P,don't cry (original),guns n' roses,guns n' roses,don t cry,hard-rock,78
2P5yIMu2DNeMXTyOANKS6k,nobody,mitski,mitski,nobody,indie-pop,78
2TVxnKdb3tqe1nhQWwwZCO,tiny dancer,elton john,elton john,tiny dancer,piano,78
2TfSHkHiFO4gRztVIkggkE,"sugar, we're goin down",fall out boy,fall out boy,sugar we re goin down,emo,78
2WTHLEVjfefbGoW7F3dXIg,girls,aespa,aespa,girls,k-pop,78
2WoluqyWzsgRmFCeHeGlnm,sneakers,itzy,itzy,sneakers,k-pop,78
2XRn6Qu0Wd1KvOND8JbaTx,beautiful girl,luciano,luciano,beautiful girl,german,78
2aTKrdenCq5qBOoJPFdn4P,here's your perfect,jamie miller,jamie miller,here s your perfect,soul,78
2hnMS47jN0etwvFPzYk11f,santeria,sublime,sublime,santeria,punk,78
2kS6td1yvmpNgZTt1q5pQq,hayloft,mother mother,mother mother,hayloft,indie,78
2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,ariana grande,ariana grande,no tears left to cry,dance,78
2rOnSn2piaqLAlYjtfUBlY,"raataan lambiyan (from ""shershaah"")",tanishk bagchi;jubin nautiyal;asees kaur,tanishk bagchi,raataan lambiyan,pop,78
2u0CelO5c81XS7z3dGpHbS,the beach,the neighbourhood,the neighbourhood,the beach,alt-rock,78
2wVWGFVkL5I3JGsoWBx2AZ,edging,blink-182,blink-182,edging,punk-rock,78
2wrJq5XKLnmhRXHIAf9xBa,"10,000 hours (with justin bieber)",dan + shay;justin bieber,dan + shay,hours,country,78
308Ir17KlNdlrbVLHWhlLe,the feels,twice,twice,the feels,k-pop,78
3B4etxytImrRKQgV3XHjnR,harleys in hawaii,katy perry,katy perry,harleys in hawaii,dance,78
3DmW6y7wTEYHJZlLo1r6XJ,shower,becky g,becky g,shower,dance,78
3H7ihDc1dqLriiWXwsc2po,breaking me,topic;a7s,topic,breaking me,edm,78
3K4HG9evC7dg3N0R9cYqk4,one step closer,linkin park,linkin park,one step closer,alternative,78
3MrRksHupTVEQ7YbA0FsZK,the final countdown,europe,europe,the final countdown,hard-rock,78
3QwiidVHfeE9y5jl4n2MTC,_world,seventeen,seventeen,world,k-pop,78
3V8UKqhEK5zBkBb6d6ub8i,te boté - remix,nio garcia;casper magico;bad bunny;darell;ozuna;nicky jam,nio garcia,te bote remix,latino,78
3Vby4nGmtbDo7HDJamOWkT,stuck in the middle with you,stealers wheel,stealers wheel,stuck in the middle with you,folk,78
3YuaBvuZqcwN3CEAyyoaei,like a stone,audioslave,audioslave,like a stone,alt-rock,78
3ZffCQKLFLUvYM59XKLbVm,wake me up when september ends,green day,green day,wake me up when september ends,punk,78
3aauaXWRgwCMoykMbI0Jq1,i feel like i'm drowning,two feet,two feet,i feel like i m drowning,indie-pop,78
3ebXMykcMXOcLeJ9xZ17XH,scared to be lonely,martin garrix;dua lipa,martin garrix,scared to be lonely,dance,78
3nfICwo20uiFdEGzgNUSrG,formentera,aitana;nicki nicole,aitana,formentera,spanish,78
3o9kpgkIcffx0iSwxhuNI2,numb little bug,em beihold,em beihold,numb little bug,singer-songwriter,78
3pCt2wRdBDa2kCisIdHWgF,to the bone,pamungkas,pamungkas,to the bone,singer-songwriter,78
3u6PxWema1snbjLbFEyjkJ,atlantis - extra sped up version,seafret,seafret,atlantis extra sped up,folk,78
3xdjjKMcMOFgo1eQrfbogM,wagon wheel,darius rucker,darius rucker,wagon wheel,country,78
40YcuQysJ0KlGQTeGUosTC,"me, myself & i",g-eazy;bebe rexha,g-eazy,me myself i,indie-pop,78
45OX2jjEw1l7lOFJfDP9fv,money,lisa,lisa,money,k-pop,78
49X0LAl6faAusYq02PRAY6,lady - hear me tonight,modjo,modjo,lady hear me tonight,disco,78
4IaxDf2FixiQXq0mW7key9,zoom,jessi,jessi,zoom,k-pop,78
4JzCFEc3O2UEdjKzevvFH5,for youth,bts,bts,for youth,k-pop,78
4OAPnWJ3J5w4c4IBLh2chn,bombón,daddy yankee;el alfa;lil jon,daddy yankee,bombon,latino,78
4PwTeFfKqmR3XIeXXUBDOf,"maiyya mainu (from ""jersey"")",sachet-parampara;sachet tandon,sachet-parampara,maiyya mainu,pop,78
4epHhc2lvhFYzMlKA23O3G,mala,6ix9ine;anuel aa,6ix9ine,mala,emo,78
4jbmgIyjGoXjY01XxatOx6,dark horse,katy perry;juicy j,katy perry,dark horse,dance,78
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",ariana grande,ariana grande,break up with your girlfriend i m bored,dance,78
4laAKIq9ZxBCwf99rauPYb,remember,becky hill;david guetta,becky hill,remember,edm,78
4ofwffwvvnbSkrMSCKQDaC,shotgun,george ezra,george ezra,shotgun,folk,78
4pTkDIlpFNoeWbahu8pVXW,shootout,izzamuzzic;julien marchal,izzamuzzic,shootout,electro,78
4s6LhHAV5SEsOV0lC2tjvJ,california dreamin' - single version,the mamas & the papas,the mamas,california dreamin single,folk,78
4v7riPZWyAclrOfUSwD0zp,aeropuerto,camilo,camilo,aeropuerto,reggaeton,78
5411TEB6tlzvuF5A4oyldr,francis forever,mitski,mitski,francis forever,indie-pop,78
58zsLZPvfflaiIbNWoA22O,human,rag'n'bone man,rag'n'bone man,human,soul,78
59qrUpoplZxbIZxk6X0Bm3,take you dancing,jason derulo,jason derulo,take you dancing,dance,78
5GkQIP5mWPi4KZLLXeuFTT,motive (with doja cat),ariana grande;doja cat,ariana grande,motive,dance,78
5HQVUIKwCEXpe7JIHyY734,"young, wild & free (feat. bruno mars)",snoop dogg;wiz khalifa;bruno mars,snoop dogg,young wild free,funk,78
5J4ZkQpzMUFojo1CtAZYpn,love me harder,ariana grande;the weeknd,ariana grande,love me harder,dance,78
5O4erNlJ74PIF6kGol1ZrC,could you be loved,bob marley & the wailers,bob marley,could you be loved,reggae,78
5YMXGBD6vcYP7IolemyLtK,euphoria,bts,bts,euphoria,k-pop,78
5elW2CKSoqjYoJ32AGDxf1,polaroid love,enhypen,enhypen,polaroid love,anime,78
5mdWIwsJAzR97ShGkt8gcR,new thing (prod. zico) (feat. homies),zico;homies,zico,new thing,k-pop,78
5q2JbCNi4FcnglgPfxcV65,sola (remix),anuel aa;daddy yankee;zion & lennox;farruko;wisin,anuel aa,sola,latino,78
5qqabIl2vWzo9ApSC317sa,wonderwall - remastered,oasis,oasis,wonderwall,rock,78
62AuGbAkt8Ox2IrFFb8GKV,sweet caroline,neil diamond,neil diamond,sweet caroline,folk,78
6AizmGCrFRQHru1Qf8WKoJ,ande con quien ande,myke towers;jhay cortez,myke towers,ande con quien ande,latino,78
6Ho58vQUjGnBU9m8Z6uNcv,tally,blackpink,blackpink,tally,k-pop,78
6IbnUaczZBT34DhaD6S18F,bubblegum bitch,marina,marina,bubblegum bitch,alternative,78
6IwKcFdiRQZOWeYNhUiWIv,no one,alicia keys,alicia keys,no one,soul,78
6OufwUcCqo81guU2jAlDVP,love tonight - edit,shouse,shouse,love tonight,house,78
6Pgkp4qUoTmJIPn7ReaGxL,without you (feat. sandro cavazza),avicii;sandro cavazza,avicii,without you,dance,78
6PwjJ58I4t7Mae9xfZ9l9v,somebody told me,the killers,the killers,somebody told me,alt-rock,78
6VObnIkLVruX4UVyxWhlqm,skyfall,adele,adele,skyfall,british,78
6WkJ2OK163XXS2oARUC9JM,dancin (feat. luvli) - krono remix,aaron smith;krono;luvli,aaron smith,dancin krono remix,chicago-house,78
6cmm1LMvZdB5zsCwX5BjqE,down,jay sean;lil wayne,jay sean,down,dance,78
6kvoHl80mfCVTv7XnZkjQn,"it must have been love - from the film ""pretty woman""",roxette,roxette,it must have been love from the film pretty woman,swedish,78
6or1bKJiZ06IlK0vFvY75k,rap god,eminem,eminem,rap god,hip-hop,78
6sxptembJVty4sNtcPMAVz,man! i feel like a woman!,shania twain,shania twain,man i feel like a woman,country,78
6zeE5tKyr8Nu882DQhhSQI,dust in the wind,kansas,kansas,dust in the wind,hard-rock,78
75FYqcxt1YEAtqDLrOeIJn,three little birds,bob marley & the wailers,bob marley,three little birds,reggae,78
78lgmZwycJ3nzsdgmPPGNx,immigrant song - remaster,led zeppelin,led zeppelin,immigrant song,hard-rock,78
7ACxUo21jtTHzy7ZEV56vU,crazy train,ozzy osbourne,ozzy osbourne,crazy train,hard-rock,78
7CHi4DtfK4heMlQaudCuHK,lose control,meduza;becky hill;goodboys,meduza,lose control,dance,78
7DcJ6fEBb7BaKuYKTwiDxK,homage,mild high club,mild high club,homage,garage,78
7DfFc7a6Rwfi3YQMRbDMau,thinkin bout you,frank ocean,frank ocean,thinkin bout you,soul,78
7FGq80cy8juXBCD2nrqdWU,eastside (with halsey & khalid),benny blanco;halsey;khalid,benny blanco,eastside,dance,78
7FwBtcecmlpc1sLySPXeGE,dancing in the dark,bruce springsteen,bruce springsteen,dancing in the dark,singer-songwriter,78
7HW5WIw7ZgZORCzUxv5gW5,don't go breaking my heart,elton john;kiki dee,elton john,don t go breaking my heart,piano,78
7LRMbd3LEoV5wZJvXT1Lwb,t.n.t.,ac/dc,ac/dc,t n t,hard-rock,78
7N3PAbqfTjSEU1edb2tY8j,jump - 2015 remaster,van halen,van halen,jump,hard-rock,78
7k4t7uLgtOxPwTpFmtJNTY,tusa,karol g;nicki minaj,karol g,tusa,reggae,78
7nzsY8vlnKdvGOEE0rjAXZ,arabella,arctic monkeys,arctic monkeys,arabella,garage,78
7rWgGyRK7RAqAAXy4bLft9,angeleyes,abba,abba,angeleyes,swedish,78
7t3Xdbufg7q2onVsR8RBdY,fire on fire,sam smith,sam smith,fire on fire,dance,78
7uoFMmxln0GPXQ0AcCBXRq,snowman,sia,sia,snowman,dance,78
7x5xYW5W42OGPAdHUyyguy,locked away (feat. adam levine),r. city;adam levine,r. city,locked away,reggae,78
042Sl6Mn83JHyLEqdK7uI0,your power,billie eilish,billie eilish,your power,electro,77
05ib88vsMeLfwlAfrZyz99,"taste (lee know, hyunjin, felix)",stray kids,stray kids,taste,k-pop,77
0EYOdF5FCkgOJJla8DI2Md,b.y.o.b.,system of a down,system of a down,b y o b,alternative,77
0F4FejjWi3bf5vGOkuQwPS,on my own,darci,darci,on my own,soul,77
0F7FA14euOIX8KcbEturGH,old town road,lil nas x,lil nas x,old town road,hip-hop,77
0JJP0IS4w0fJx01EcrfkDe,"dear maria, count me in",all time low,all time low,dear maria count me in,punk-rock,77
0TZejo18HlJ86OrWNsXKnw,mrs magic,strawberry guy,strawberry guy,mrs magic,indie-pop,77
0TkIQ2I48rz4kpk1XpfyHq,mi luz (ft. rels b),rvfv;rels b,rvfv,mi luz,latino,77
0UV5zxRMz6AO4ZwUOZNIKI,where'd all the time go?,dr. dog,dr. dog,where d all the time go,folk,77
0UzymivvUH5s8z4PeWZJaK,fever,enhypen,enhypen,fever,anime,77
0a7BloCiNzLDD9qSQHh5m7,"dance, dance",fall out boy,fall out boy,dance dance,emo,77
0b11D9D0hMOYCIMN3OKreM,into your arms (feat. ava max),witt lowry;ava max,witt lowry,into your arms,pop,77
0hCB0YR03f6AmQaHbwWDe8,whole lotta love - 1990 remaster,led zeppelin,led zeppelin,whole lotta love,hard-rock,77
0sBJA2OCEECMs0HsdIQhvR,west coast,onerepublic,onerepublic,west coast,piano,77
0yowbJnnbTLpr99f9l1uba,there’d better be a mirrorball,arctic monkeys,arctic monkeys,there d better be a mirrorball,garage,77
10n66m41IGjA2ZulKPK7Ew,seni dert etmeler,madrigal,madrigal,seni dert etmeler,turkish,77
11jRCxY01k9jvCdUru0EeP,body paint,arctic monkeys,arctic monkeys,body paint,garage,77
127uq83uGFapbddqiMUKky,sexy bitch (feat. akon),david guetta;akon,david guetta,sexy bitch,edm,77
13MF2TYuyfITClL1R2ei6e,boombayah,blackpink,blackpink,boombayah,k-pop,77
13P5rwmk2EsoFRIz9UCeh9,cool kids,echosmith,echosmith,cool kids,indie-pop,77
14dJexYlvd3t3XAtD1pYW1,oh caroline,the 1975,the 1975,oh caroline,rock,77
1A8j067qyiNwQnZT0bzUpZ,this girl (kungs vs. cookin' on 3 burners),kungs;cookin' on 3 burners,kungs,this girl,house,77
1Cv1YLb4q0RzL6pybtaMLo,sunday best,surfaces,surfaces,sunday best,soul,77
1D4PL9B8gOg78jiHg3FvBb,love story,taylor swift,taylor swift,love story,pop,77
1DFD5Fotzgn6yYXkYsKiGs,piece of your heart,meduza;goodboys,meduza,piece of your heart,edm,77
1FkoVC85Ds3mFoK0fVqEqP,self esteem,the offspring,the offspring,self esteem,punk-rock,77
1FvDJ9KGxcqwv1utyPL3JZ,this charming man - 2011 remaster,the smiths,the smiths,this charming man,punk-rock,77
1HFfMOxCAT4GAwaPfCdmUs,waves - robin schulz radio edit,mr. probz;robin schulz,mr. probz,waves robin schulz,house,77
1I4lCSP69P74nU3a6Su5L2,jiggle jiggle,duke & jones;louis theroux,duke,jiggle jiggle,dance,77
1I8tHoNBFTuoJAlh4hfVVE,firestone,kygo;conrad sewell,kygo,firestone,edm,77
1QFh8OH1e78dGd3VyJZCAC,boys don't cry,the cure,the cure,boys don t cry,punk-rock,77
1almCHdsfikRPfVB9VrEdT,little do you know,alex & sierra,alex,little do you know,pop,77
1fJFuvU2ldmeAm5nFIHcPP,first date,blink-182,blink-182,first date,punk-rock,77
1is8gU4RVcN4J8xItxWoOY,i guess i'm in love,clinton kane,clinton kane,i guess i m in love,singer-songwriter,77
1ixbwbeBi5ufN4noUKmW5a,paper planes,m.i.a.,m.i.a.,paper planes,indie-pop,77
1khmgu0pveJbkbpbkyvcQv,la romana,bad bunny;el alfa,bad bunny,la romana,latino,77
1ko2lVN0vKGUl9zrU0qSlT,just the two of us (feat. bill withers),"grover washington, jr.;bill withers",grover washington,just the two of us,jazz,77
1sx0XsWUusUoPstbvokZjP,a-o-k,tai verdes,tai verdes,a o k,indie-pop,77
1uJ2czshFLqimctgvsxfv2,"ponni nadhi (from ""ponniyin selvan part -1"") - tamil",a.r. rahman;a. r. reihana;bamba bakya,a.r. rahman,ponni nadhi tamil,pop-film,77
1xaTREM89RbIxkcjlpf4Uw,heaven knows i'm miserable now - 2011 remaster,the smiths,the smiths,heaven knows i m miserable now,punk-rock,77
1yoMvmasuxZfqHEipJhRbp,hawái,maluma,maluma,hawai,latino,77
1zsPaEkglFvxjAhrM8yhpr,hey mor,ozuna;feid,ozuna,hey mor,reggae,77
213x4gsFDm04hSqIUkg88w,on top of the world,imagine dragons,imagine dragons,on top of the world,rock,77
22mek4IiqubGD9ctzxc69s,how deep is your love (feat. disciples),calvin harris;disciples,calvin harris,how deep is your love,electro,77
273QnyCvJB65rScHJ1nPZb,make you feel my love,adele,adele,make you feel my love,soul,77
2EoOZnxNgtmZaD8uUmz2nD,black hole sun,soundgarden,soundgarden,black hole sun,alt-rock,77
2EqlS6tkEnglzr7tkKAAYD,come together - remastered 2009,the beatles,the beatles,come together,british,77
2IWtloZYQDcP8Ashwx8QEF,black out days,phantogram,phantogram,black out days,indie,77
2KH16WveTQWT6KOG9Rg6e2,eye of the tiger,survivor,survivor,eye of the tiger,rock,77
2NBQmPrOEEjA8VbeWOQGxO,drop it like it's hot,snoop dogg;pharrell williams,snoop dogg,drop it like it s hot,funk,77
2PzU4IB8Dr6mxV3lHuaG34,(i can't get no) satisfaction - mono version,the rolling stones,the rolling stones,satisfaction,british,77
2TxCwUlqaOH3TIyJqGgR91,mamma mia,abba,abba,mamma mia,swedish,77
2UREu1Y8CO4jXkbvqAtP7g,monster,skillet,skillet,monster,alt-rock,77
2aoo2jlRnM3A0NyLQqMN2f,all along the watchtower,jimi hendrix,jimi hendrix,all along the watchtower,blues,77
2bPGTMB5sFfFYQ2YvSmup0,deutschland,rammstein,rammstein,deutschland,alt-rock,77
2eTkxblLeqdTSsb2ivafDX,"galliyan returns (from ""ek villain returns"")",ankit tiwari;manoj muntashir,ankit tiwari,galliyan returns,pop-film,77
2f0Ft2XdvNSMSY5TUlZgEz,saturno,pablo alborán,pablo alboran,saturno,spanish,77
2f0pn9DkEJwAzXApnFh5cr,someone to you,banners,banners,someone to you,indie-pop,77
2kOH2QZB7F7I1iVXqwKuBF,"mayakkama kalakkama (from ""thiruchitrambalam"")",dhanush;anirudh ravichander,dhanush,mayakkama kalakkama,k-pop,77
2l2yRJWgMiJkfPbRNiuC25,新時代 - ウタ from one piece film red,ado,ado,from one piece film red,j-pop,77
2mzDRrBn6M6rWX4bGzd1uQ,feliz,chimbala,chimbala,feliz,latino,77
2nGFzvICaeEWjIrBrL2RAx,put your records on,corinne bailey rae,corinne bailey rae,put your records on,british,77
2rCbl9naJYhaxjLsfx88uM,pareja del año,sebastian yatra;myke towers,sebastian yatra,pareja del ano,reggaeton,77
34x6hEJgGAOQvmlMql5Ige,"danger zone - from ""top gun"" original soundtrack",kenny loggins,kenny loggins,danger zone from top gun soundtrack,rock,77
37f4ITSlgPX81ad2EvmVQr,fight song,rachel platten,rachel platten,fight song,rock,77
38GBNKZUhfBkk3oNlWzRYd,nda,billie eilish,billie eilish,nda,electro,77
3ABi5sVjvEp08IQEKh8BmG,yeah yeah yeah,blackpink,blackpink,yeah yeah yeah,k-pop,77
3AVXwaOGCEL8cmBecfcsFJ,light switch,charlie puth,charlie puth,light switch,dance,77
3EMp20j5E42MxfFbsEsIvD,churchill downs (feat. drake),jack harlow;drake,jack harlow,churchill downs,k-pop,77
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,billie eilish,billie eilish,wish you were gay,electro,77
3FtYbEfBqAlGO46NUDQSAt,electric feel,mgmt,mgmt,electric feel,alt-rock,77
3Fzlg5r1IjhLk2qRw667od,dancing in the moonlight,toploader,toploader,dancing in the moonlight,british,77
3JCaq3KDSROg3TXhdiDa9n,ley seca,jhayco;anuel aa,jhayco,ley seca,latino,77
3M23T72K5eqHI2GzdFMMHE,brother,anuel aa,anuel aa,brother,latino,77
3M5azWqeZbfoVkGXygatlb,hrs & hrs,muni long,muni long,hrs hrs,indie-pop,77
3TcL0dyCMyr0kyTTc4NLgI,who says,selena gomez & the scene,selena gomez,who says,dance,77
3UI9I3e1g1y5T3SMfdgfGO,colgando en tus manos (con marta sánchez),carlos baute;marta sánchez,carlos baute,colgando en tus manos,spanish,77
3UhmuWcFaLS3AO3kI9ynQ2,insane,ap dhillon;shinda kahlon;gurinder gill;gminxr,ap dhillon,insane,hip-hop,77
3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,billie eilish,billie eilish,you should see me in a crown,electro,77
3Z8FwOEN59mRMxDCtb8N0A,be kind (with halsey),marshmello;halsey,marshmello,be kind,dance,77
3eR23VReFzcdmS7TYCrhCe,it ain't me (with selena gomez),kygo;selena gomez,kygo,it ain t me,dance,77
3pANfZVFdtuVnJsE6xa5Ox,me and my husband,mitski,mitski,me and my husband,indie-pop,77
3rk4aJ0vAj3cFUIQEeASkT,green green grass,george ezra,george ezra,green green grass,folk,77
3z06k8YF9CqX0CGFrlekOK,everything sucks,vaultboy,vaultboy,everything sucks,pop,77
41P6Tnd8KIHqON0QIydx6a,the perfect pair,beabadoobee,beabadoobee,the perfect pair,indie-pop,77
42qNWdLKCI41S4uzfamhFM,duvet,bôa,boa,duvet,indie-pop,77
48CKzGWOC65n8a8kdANJV8,only love can hurt like this - slowed down version,paloma faith,paloma faith,only love can hurt like this slowed down,british,77
4ByEFOBuLXpCqvO1kw8Wdm,(i just) died in your arms,cutting crew,cutting crew,died in your arms,synth-pop,77
4NZrZgrRoR4GwR7flWOXRI,go fuck yourself,two feet,two feet,go fuck yourself,indie-pop,77
4P0r0yO7HNPvOra7BHGixH,money rain - phonk remix,vtornik;phonk,vtornik,money rain phonk remix,hip-hop,77
4QlzkaRHtU8gAdwqjWmO8n,friday i'm in love,the cure,the cure,friday i m in love,punk-rock,77
4TZ2Ub8bZh4LTs06eANDXa,lights - sped up version,ellie goulding;speed radio,ellie goulding,lights sped up,edm,77
4VQNCzfZ3MdHEwwErNXpBo,all eyez on me (ft. big syke),2pac;big syke,2pac,all eyez on me,funk,77
4XKXphKH76W4zNpkgFS5o2,more,j-hope,j-hope,more,k-pop,77
4Yf5bqU3NK4kNOypcrLYwU,faint,linkin park,linkin park,faint,alternative,77
4ZxOuNHhpyOj4gv52MtQpT,as if it's your last,blackpink,blackpink,as if it s your last,k-pop,77
4e9eGQYsOiBcftrWXwsVco,aerials,system of a down,system of a down,aerials,alternative,77
4esOae7i4rqTbAu9o5Pxco,girl on fire,alicia keys,alicia keys,girl on fire,soul,77
4fsQ0K37TOXa3hEQfjEic1,antifragile,le sserafim,le sserafim,antifragile,k-pop,77
4gvea7UlDkAvsJBPZAd4oB,the boys of summer,don henley,don henley,the boys of summer,country,77
4lhqb6JvbHId48OUJGwymk,hey brother,avicii,avicii,hey brother,edm,77
4qtdkdTY1t3RmlmSbWykzR,stay the night,sigala;talia mar,sigala,stay the night,edm,77
4w1lzcaoZ1IC2K5TwjalRP,a thousand miles,vanessa carlton,vanessa carlton,a thousand miles,piano,77
4w3tQBXhn5345eUXDGBWZG,9 to 5,dolly parton,dolly parton,9 to 5,country,77
4waqcUQWdj0yH26STWl2Rq,rosas,la oreja de van gogh,la oreja de van gogh,rosas,spanish,77
4yugZvBYaoREkJKtbG08Qr,take it easy - 2013 remaster,eagles,eagles,take it easy,country,77
50Td3qilgs8BLtv8mHyT1t,control,zoe wees,zoe wees,control,german,77
51c94ac31swyDQj9B3Lzs3,change (in the house of flies),deftones,deftones,change,alt-rock,77
58UKC45GPNTflCN6nwCUeF,fancy like,walker hayes,walker hayes,fancy like,country,77
58wyJLv6yH1La9NIZPl3ne,can we kiss forever?,kina;adriana proenza,kina,can we kiss forever,sad,77
5EWPGh7jbTNO2wakv8LjUI,free bird,lynyrd skynyrd,lynyrd skynyrd,free bird,blues,77
5GorCbAP4aL0EJ16frG2hd,boulevard of broken dreams,green day,green day,boulevard of broken dreams,punk,77
5Gu0PDLN4YJeW75PpBSg9p,"let me go (with alesso, florida georgia line & watt)",hailee steinfeld;alesso;florida georgia line;watt,hailee steinfeld,let me go,dance,77
5LxvwujISqiB8vpRYv887S,i want you back,the jackson 5,the jackson 5,i want you back,soul,77
5MAK1nd8R6PWnle1Q1WJvh,i see red,everybody loves an outlaw,everybody loves an outlaw,i see red,blues,77
5N5k9nd479b1xpDZ4usjrg,promises (with sam smith),calvin harris;sam smith;jessie reyez,calvin harris,promises,electro,77
5OQsiBsky2k2kDKy2bX2eT,learn to fly,foo fighters,foo fighters,learn to fly,alt-rock,77
5R7l05dglCrUX0qjZ1Eec1,cinderella,cyril kamer,cyril kamer,cinderella,latino,77
5WHTFyqSii0lmT9R21abT8,don't call me up,mabel,mabel,don t call me up,edm,77
5YdnOm5990Kfq1Jodws98B,call it love,felix jaehn;ray dalton,felix jaehn,call it love,edm,77
5cZqsjVs6MevCnAkasbEOX,break stuff,limp bizkit,limp bizkit,break stuff,funk,77
5de9Ho64dovuQI8Uhn5gPD,i don't wanna do this anymore,xxxtentacion,xxxtentacion,i don t wanna do this anymore,emo,77
5iFwAOB2TFkPJk8sMlxP8g,make you mine,public,public,make you mine,indie,77
5ln5yQdUywVbf8HhFsOcd6,walls could talk,halsey,halsey,walls could talk,dance,77
5rgy6ghBq1eRApCkeUdJXf,we are young (feat. janelle monáe),fun.;janelle monáe,fun.,we are young,rock,77
5tVA6TkbaAH9QMITTQRrNv,free fallin',tom petty,tom petty,free fallin,folk,77
5urYiIXu1ZhfMAOsp7WDTc,"dil ko karaar aaya (from ""sukoon"")",yasser desai;neha kakkar;rajat nagpal,yasser desai,dil ko karaar aaya,pop-film,77
5wwPdWKbDEiybmWkZqsGGn,"next up - s4-e2, pt. 1",jbee;mixtape madness,jbee,next up s4 e2 pt 1,chill,77
5xYC48nOppVemY6U5GRGTb,memories (feat. kid cudi),david guetta;kid cudi,david guetta,memories,edm,77
5xo8RrjJ9CVNrtRg2S3B1R,motion sickness,phoebe bridgers,phoebe bridgers,motion sickness,indie-pop,77
5ygDXis42ncn6kYG14lEVG,baby shark,pinkfong,pinkfong,baby shark,children,77
62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. emilee),surf mesa;emilee,surf mesa,ily,house,77
65gLJGey4u4KFFqoC5fzFJ,brother,kodaline,kodaline,brother,rock,77
6AGOKlMZWLCaEJGnaROtF9,put your records on,ritt momney,ritt momney,put your records on,indie-pop,77
6D2TCm4nf5nxAcdGJ7w3QP,qué más pues?,j balvin;maria becerra,j balvin,que mas pues,latino,77
6H3kDe7CGoWYBabAeVWGiD,gimme shelter,the rolling stones,the rolling stones,gimme shelter,british,77
6IPNp9PfaEqrzotY47TIWy,"sg (with ozuna, megan thee stallion & lisa of blackpink)",dj snake;ozuna;megan thee stallion;lisa,dj snake,sg,dance,77
6KTv0Z8BmVqM7DPxbGzpVC,rock and roll all nite,kiss,kiss,rock and roll all nite,hard-rock,77
6KjkgYu4mjsMVYy4aCzyw6,white tee,lil peep;lil tracy,lil peep,white tee,emo,77
